Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
STAT1,44,0.1896551724137931,0.03378824412749628,0.4570655848546315,0.12159274593695496,0.010805423765033649,1.7923546473514296,1.7463766328303885,1.5845413881503074,1.9753579832723598,1.775898159065131
NRAS,47,0.2025862068965517,0.017125435238558497,0.4638874592554469,0.1496217300457199,0.00966019194964413,1.980754030584309,0.7227632828415861,2.1441304274627626,1.6280461502150219,1.6283900469504615
ABL1,39,0.16810344827586207,0.04137416143766424,0.45044144594369484,0.10196050367122332,0.008947891415409597,1.4783556752966303,2.2123872725943827,1.192590415314488,1.4120283965093465,1.5914450668671831
KRAS,48,0.20689655172413793,0.009340678189333098,0.46273637374860954,0.16049806817987472,0.009658166734658124,2.0435538249952687,0.24453771504450286,2.361272782109354,1.6274319678986795,1.5741192175110765
EGFR,46,0.19827586206896552,0.007752456723908584,0.4450662496913834,0.16148168269057794,0.00910040509592915,1.9179542361733493,0.14697165006811053,2.380910307927712,1.458280871541706,1.4758651310715836
AKT1,45,0.1939655172413793,0.009967009606682679,0.45818859611963064,0.14808749328715787,0.009260212915257774,1.8551544417623893,0.2830138930160375,2.1134999176137415,1.5067454233661262,1.4441065960668191
NPM1,38,0.16379310344827586,0.022947509007392848,0.46273637374860954,0.10041390471981211,0.009304829345293206,1.4155558808856703,1.0804192143307199,1.1617130985318505,1.5202761460476384,1.3019472108085623
SRC,38,0.16379310344827586,0.021367005853228534,0.46045125585355473,0.12173152848888646,0.008212313900362369,1.4155558808856703,0.9833272930895148,1.5873121341255207,1.1889514860762203,1.2965291056227117
CBL,39,0.16810344827586207,0.01507068363425629,0.416256157635468,0.13369498976312585,0.008098786133758551,1.4783556752966303,0.5965377954646659,1.8261585288191446,1.154522179980959,1.2626950769800078
PIK3R2,42,0.1810344827586207,0.0024619968057549226,0.41166171880946945,0.15248213183190104,0.008241215224462866,1.6667550585295097,-0.17802670020391098,2.201237366528606,1.1977163245274765,1.2186483336455671
PIK3CB,42,0.1810344827586207,0.0026915663653301375,0.4027705369777314,0.1480974646051893,0.008235439013184812,1.6667550585295097,-0.16392400794484974,2.1136989915529263,1.1959645861456492,1.2043159840388311
SHC1,41,0.17672413793103448,0.004603832578518733,0.4190623789228981,0.13617207405605725,0.008231002848411844,1.60395526411855,-0.04645154351228422,1.8756126658081476,1.1946192406022058,1.1638178378454922
PIK3CD,41,0.17672413793103448,0.003083339513385089,0.4019024970273484,0.14065167713358184,0.008158497776543813,1.60395526411855,-0.13985698376008443,1.965046402433273,1.17263079330442,1.1539555356490099
MYC,40,0.1724137931034483,0.00998303184560334,0.4482758620689655,0.10601013050707653,0.008738619674850175,1.54115546970759,0.28399815549934476,1.2734398239785854,1.3485630344367154,1.1348045249555527
JAK1,39,0.16810344827586207,0.0065994877206062424,0.4267340014203425,0.13311406441344262,0.008157326481252683,1.4783556752966303,0.07614358789864788,1.8145605537701723,1.1722755772606925,1.1338276095346556
PIK3R3,40,0.1724137931034483,0.0024821831979512416,0.4010381905821283,0.13961950126012404,0.007899526096755278,1.54115546970759,-0.1767866295364751,1.9444393656891505,1.0940930443450951,1.1029142390203868
KIT,36,0.15517241379310345,0.00943229213987412,0.4515321031977958,0.12581460531380603,0.007633262345909233,1.2899562920637506,0.25016565349377967,1.6688293603307045,1.0133438456759953,1.0504607567970976
PTEN,38,0.16379310344827586,0.0037104817005008863,0.42190669371196754,0.12895241163230758,0.00777092984829402,1.4155558808856703,-0.10133099937463735,1.7314745855912859,1.055093954224476,1.0274255164294777
HRAS,36,0.15517241379310345,0.004523944030333908,0.4267340014203425,0.13396022040867395,0.0071813773367018115,1.2899562920637506,-0.05135917853218173,1.8314537675464044,0.8763017125725058,0.9801960036130494
FLT3,35,0.15086206896551724,0.009210613736739315,0.4450662496913834,0.11256394246356732,0.007429277294693673,1.2271564976527907,0.23654772302566812,1.4042844283472582,0.9514817657879383,0.9597949437619331
PDGFRA,35,0.15086206896551724,0.003516566211718884,0.4190623789228981,0.13184211636081938,0.00696560242959345,1.2271564976527907,-0.1132434256894251,1.7891665478347163,0.8108641500558788,0.9212000573342395
SYK,31,0.1336206896551724,0.013238060878161095,0.39342354139386004,0.09662440278963874,0.007183243806207339,0.9759573200089514,0.48395790985620185,1.0860569942524487,0.876867752510097,0.8551594888196926
JAK3,34,0.14655172413793102,0.00479076774517614,0.4010381905821283,0.1115829116606655,0.0072308403249661144,1.164356703241831,-0.0349679255071628,1.3846984853676092,0.8913022398821018,0.8539830098077923
HDAC1,32,0.13793103448275862,0.01718390521985407,0.4398178269355888,0.059564728609662096,0.00809329862949471,1.038757114419911,0.7263551534455559,0.3461733298594644,1.1528579971149457,0.8449600438032399
PDGFRB,33,0.14224137931034483,0.0017461973393283964,0.4019024970273484,0.12382787295655584,0.006605969569942543,1.101556908830871,-0.22199899170846543,1.629164931293587,0.7017991153314237,0.7962379794886907
BCL2,28,0.12068965517241378,0.01647349339192805,0.42968377562370885,0.08410499095125892,0.006717309076560699,0.7875579367760718,0.6827138300707323,0.8361112375239635,0.735564792826245,0.7606589414593499
MDM2,33,0.14224137931034483,0.0055791702052940045,0.436727771945409,0.07630278728397367,0.007776658383157321,1.101556908830871,0.013464441971793877,0.6803429214924536,1.0568312338890555,0.7363458596600552
LYN,31,0.1336206896551724,0.0038006266984078694,0.39259528130671506,0.10166055954625478,0.00661581733479603,0.9759573200089514,-0.09579330018434298,1.1866021338952524,0.704785624452827,0.6959142886266632
CCND1,31,0.1336206896551724,0.004252754433810442,0.45044144594369484,0.09704333759656047,0.006759612712383293,0.9759573200089514,-0.06801863212309388,1.094420883761615,0.7483941196971003,0.6931434046641026
CDKN2A,30,0.12931034482758622,0.0021574578098335615,0.420954308398848,0.08942307880948426,0.006495858411482431,0.9131575255979915,-0.19673484142398126,0.9422850347624064,0.6684059561727765,0.5925596217903383
