Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
MAPK1,26,0.0420032310177706,0.0010929695191782484,0.42040630344346014,0.06886112905807562,0.002594624553908627,0.6074765804297226,-0.10180578137497569,1.3932547394202186,0.4508826243344931,0.5559928305576013
FOXO1,25,0.04038772213247173,0.0010431665656384028,0.4250774845928319,0.07027228727560378,0.0025451363425924474,0.5602080714103417,-0.10498992178020301,1.4371538873818626,0.42815379696451594,0.5428868814178446
BRAF,26,0.0420032310177706,0.0006798836919448149,0.4098961458573736,0.07087844042856924,0.002292164969477476,0.6074765804297226,-0.12821632893955706,1.4560104596775318,0.3119697095595132,0.5341587547629226
RPA1,32,0.051696284329563816,0.0010720282504834064,0.37978464870967776,0.0520532548733322,0.002396143516380335,0.8910876345460088,-0.1031446565831422,0.8703854065617135,0.3597247279746463,0.5321165348525895
CDH1,25,0.04038772213247173,0.000752875535097758,0.4161382191445418,0.06839033123102045,0.0024793441521146708,0.5602080714103417,-0.12354961219856393,1.3786088809947066,0.3979369170270279,0.5204945815483255
RAD51C,33,0.053311793214862686,2.5543099358211023e-05,0.3223902270788332,0.04867629688523647,0.0023841161186536567,0.9383561435653899,-0.1700514445611326,0.765332991787598,0.3542008135035174,0.5098185501658263
PTK2,24,0.038772213247172865,0.0008298019901240374,0.41674263195375677,0.07017916873779208,0.002297932620873655,0.5129395623909606,-0.11863133695040808,1.434257100601619,0.3146186627026449,0.4996461652600869
ERBB3,26,0.0420032310177706,0.0006099833217368422,0.39332049636759636,0.06168149643012029,0.002510200398909132,0.6074765804297226,-0.13268539306727958,1.1699064634225502,0.4121085002793696,0.49584844762396696
CDK4,26,0.0420032310177706,0.0014478068437258703,0.39386040096110025,0.0611765066663767,0.0022524739675144944,0.6074765804297226,-0.07911933846208923,1.1541969419228797,0.2937405210767383,0.48242446113480425
POLD1,32,0.051696284329563816,0.0003834391107344695,0.32184778698840333,0.04665964951889156,0.0023306213273192235,0.8910876345460088,-0.14716944520779918,0.7025979277657155,0.3296318536422471,0.48153426707074576
FANCM,32,0.051696284329563816,6.904154291976717e-05,0.3223902270788332,0.045119274797506256,0.002396489570147374,0.8910876345460088,-0.16727038155453727,0.654679036056381,0.35988366272137834,0.4729756164580206
KDR,24,0.038772213247172865,0.002358482521781135,0.4128450389930382,0.057486647542645486,0.002537347059826943,0.5129395623909606,-0.020895497977737324,1.0394106127796943,0.42457635379967873,0.46710236565827645
MMP9,23,0.037156704361873995,8.779857566044821e-05,0.420714519208448,0.06951183500578792,0.0022863126343972934,0.4656710533715796,-0.16607115497083696,1.413497286516164,0.3092818630964659,0.4660229098598696
PDGFRA,23,0.037156704361873995,0.0025464710860517935,0.41463482962451087,0.06290703343210584,0.0022000616327828796,0.4656710533715796,-0.008876492262825804,1.2080311963648784,0.26966870929592224,0.4563057267465065
IFNG,24,0.038772213247172865,0.00035077157327620433,0.41826137332385066,0.06155697692999235,0.0024240743106990975,0.5129395623909606,-0.14925803671827892,1.1660328368565644,0.3725527164085289,0.4499314483102852
RAD51D,31,0.050080775444264945,1.6271766281212488e-05,0.3216673790360556,0.04623866745067651,0.0022426884537485228,0.8438191255266279,-0.17064420511372058,0.6895017675533313,0.289246253710874,0.44842524690873065
STAT5B,24,0.038772213247172865,0.003267754751820399,0.42133230851712417,0.0479632820165341,0.0028110187878289568,0.5129395623909606,0.0372386133797906,0.7431521017702867,0.5502676507039067,0.44752245067662255
IL10,24,0.038772213247172865,0.00036902180993654934,0.41225187083356546,0.060358232413798396,0.0024162445208586493,0.5129395623909606,-0.14809121202566963,1.128741580475132,0.3689566692511614,0.4420456937756775
MAPK8,24,0.038772213247172865,0.002251259178004267,0.420714519208448,0.04535501920690589,0.0028687860698707744,0.5129395623909606,-0.02775079785529081,0.6620127131599255,0.5767988698819978,0.4203534639813982
NBN,28,0.04523424878836834,0.0005041901620049325,0.37828253408063484,0.05028145774402649,0.002090967650747057,0.7020135984684848,-0.1394492544561334,0.8152672891378214,0.21956428606361741,0.41780876089022406
