Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
CDKN1A,33,0.057692307692307696,0.0023420103276945168,0.3919794964571084,0.06882062337174459,0.0037288986986553675,1.0450058334003132,-0.03121000468172293,1.309399718581049,0.9554613929643884,0.8109217628287664
INS,33,0.057692307692307696,0.0017915135419598683,0.3952569169960474,0.07069155685468533,0.003664479267453238,1.0450058334003132,-0.06939564427503081,1.365105103847553,0.9244333436078247,0.8063108201124274
PIK3CA,32,0.055944055944055944,0.0010357077844047595,0.3972498090145149,0.08333006195860945,0.0031485313304998705,0.9935502741893155,-0.12182270108705373,1.7414053851916922,0.6759235732719914,0.8007527123872337
FANCC,27,0.0472027972027972,0.016127242855755043,0.35516699678983676,0.061714756204447746,0.0024543584508466723,0.7362724781343273,0.9250134187193342,1.097828825325829,0.3415705687525218,0.7768286008425183
PIK3R3,35,0.06118881118881119,0.002011523344374974,0.3616888085135981,0.05910293175199902,0.0036606589957073276,1.1479169518223085,-0.0541344924577563,1.020064068481857,0.9225932842022136,0.7767687805601831
TLR4,32,0.055944055944055944,0.005824630638455194,0.36816765788728406,0.05172615946552257,0.0038389431164452654,0.9935502741893155,0.21036467381448057,0.8004272155481305,1.00846502188321,0.7621122119061488
CDKN2A,31,0.05419580419580419,0.0007657265357526541,0.3926306251887647,0.0822069808596073,0.002967887124642397,0.9420947149783179,-0.1405501613104998,1.7079666414437804,0.588915084827939,0.7539719551691302
PTPN11,33,0.057692307692307696,0.0014607980190135114,0.37518037518037517,0.06195681666616448,0.003557164376190094,1.0450058334003132,-0.09233598488081445,1.1050359609085032,0.8727444093736925,0.7382241195263451
RAD51D,34,0.05944055944055944,0.00012904148485028084,0.30361417644654637,0.078696674849754,0.002567230677815065,1.0964613926113107,-0.18471431724786785,1.6034503930227795,0.39593623085176677,0.737460232876901
MSH3,35,0.06118881118881119,0.00017843275116059584,0.3043961833401628,0.06784224568454834,0.002828884960756797,1.1479169518223085,-0.18128825347555022,1.2802693905932505,0.5219637640660606,0.7168955007007826
RPA1,32,0.055944055944055944,0.00040689309787692344,0.35543403964456594,0.0794829425933644,0.0025012583246293734,0.9935502741893155,-0.16544092305121427,1.6268608178079507,0.3641602062483919,0.7045865700147254
BRIP1,32,0.055944055944055944,6.851073156913956e-05,0.30380930123860717,0.07532168945518736,0.002436874024096311,0.9935502741893155,-0.18891308023613942,1.5029631959164174,0.3331490778132554,0.6677367806531601
NBN,30,0.05244755244755245,0.0008600137093799591,0.3543682704102494,0.07693418749898835,0.0023386194781726028,0.8906391557673202,-0.1340098578542333,1.5509738951691945,0.2858241194344428,0.6455808429757313
BCL2,28,0.04895104895104895,0.001199786124713127,0.39993847100446084,0.06865572175649103,0.0030226324001744066,0.7877280373453249,-0.11044127883274919,1.3044899192255262,0.6152835124831915,0.6320491797044199
NF1,27,0.0472027972027972,0.004477729510386284,0.38370720188902,0.06671958444347342,0.0027100471640051187,0.7362724781343273,0.11693582486012771,1.246843147742782,0.4647247454310366,0.6292429021968102
MDM2,27,0.0472027972027972,0.0009570263774127392,0.39426795056486463,0.07736483723504776,0.0026332266129820833,0.7362724781343273,-0.12728049834936125,1.5637961091499935,0.42772361387397384,0.6241791873644676
PIK3R2,30,0.05244755244755245,0.0013512101133271242,0.36279913486360144,0.05699860771048047,0.0031570937183469407,0.8906391557673202,-0.09993763556936708,0.9574096863099655,0.6800477045747861,0.6142307738031706
MAPK8,28,0.04895104895104895,0.0010662672860443057,0.39825381021674194,0.06323679846040042,0.003171019905558669,0.7877280373453249,-0.1197029173825921,1.1431462837137543,0.6867553456714366,0.6117594096022538
KIT,25,0.043706293706293704,0.009842375132216875,0.3821562431101639,0.04776454929984178,0.0030661078675283063,0.633361359712332,0.48905865930621906,0.682473786114564,0.6362237617477935,0.6076806502983424
ATR,29,0.050699300699300696,0.00048372645215313863,0.35410282601293835,0.0754453171102226,0.0022577079209680196,0.8391835965563226,-0.16011131740924653,1.506644099709164,0.2468525274223539,0.6043857548687047
RAD52,30,0.05244755244755245,4.0357283442257e-05,0.30322467782377976,0.07160416903807897,0.002298975350884696,0.8906391557673202,-0.19086596615907417,1.3922773222820328,0.26672926070575537,0.5958085295763512
MUS81,30,0.05244755244755245,4.964893045209019e-05,0.30322467782377976,0.07036912026699438,0.0022987024878000023,0.8906391557673202,-0.19022144380555628,1.355504840393446,0.26659783437830314,0.5885888785215229
IL1B,27,0.0472027972027972,0.0013803601364422112,0.3890759446315002,0.06269359107636094,0.0029983824826070515,0.7362724781343273,-0.09791562144384618,1.1269727655831325,0.6036033776988344,0.5793316906424464
EGF,26,0.045454545454545456,0.0006760582931724943,0.3989259685462217,0.06725600466656977,0.002903387956074037,0.6848169189233296,-0.14677006900634917,1.2628145841753364,0.5578486294362897,0.5671260470939032
STAT1,25,0.043706293706293704,0.0035518363581889196,0.4002771149257178,0.06347203641148612,0.0027807587796267463,0.633361359712332,0.052710523045627,1.150150285092753,0.49878346744467783,0.5646408571682091
PDGFRB,29,0.050699300699300696,0.0011075295355329768,0.36113619001319536,0.048006302366704084,0.003388691796726272,0.8391835965563226,-0.11684072921253613,0.6896717692880524,0.7915984660878994,0.5607581235667691
PLCG1,15,0.026223776223776224,0.02818073837610162,0.3428044037181093,0.021202733120339476,0.002611569164875159,0.1188057676023558,1.761113551738759,-0.1083807349833951,0.4172921593227786,0.543642691463391
PPARG,25,0.043706293706293704,0.0020042570829065364,0.3897174548452372,0.060306692055548346,0.0029240186189910225,0.633361359712332,-0.05463852236095404,1.0559049639969345,0.5677855260418854,0.5327549433168417
