Gene,Degree,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality,PageRank,Zscore_Degree,Zscore_Betweenness,Zscore_Eigenvector,Zscore_PageRank,Composite_Score
CSF1R,21,0.08936170212765958,0.0082362361955796,0.42190305206463197,0.061186024197011656,0.005112133518527063,0.3292491942525408,0.0878162286364824,0.359452777213972,0.2110402884024851,0.2512898882708013
PGF,23,0.09787234042553192,0.0008695211653752334,0.41964285714285715,0.06845806754181806,0.00527754617971129,0.44251859635691343,-0.2565083017523974,0.5107951383754893,0.25094303739416807,0.2431020684407518
PTK2,20,0.0851063829787234,0.0013670902904317744,0.47474747474747475,0.07918249088776448,0.004915941007152909,0.27261449320035447,-0.23325163244747027,0.7339868156405043,0.16371246912091464,0.21664202146054026
FGFR1,22,0.09361702127659574,0.0012997848263697068,0.4319852941176471,0.06132045814209804,0.005153965292627152,0.3858838953047271,-0.23639752884915774,0.36225055353418084,0.22113143118346942,0.19263637808789508
CREB1,18,0.07659574468085106,0.007037924600545675,0.458984375,0.0605755293121077,0.005099124022797807,0.15934509109598183,0.03180645012219673,0.3467474435164796,0.2079019878704919,0.1746522806915371
BCL2L1,19,0.08085106382978724,0.001569676297227959,0.47283702213279677,0.06728073531514761,0.00487060657582963,0.21597979214816815,-0.22378264506741688,0.4862930513268599,0.15277637498626567,0.14746115124762973
PDGFB,19,0.08085106382978724,0.000372770646188322,0.43278084714548803,0.06769660076396841,0.004373164390618272,0.21597979214816815,-0.27972670894449975,0.49494784833037114,0.03277763660519308,0.11120634700284676
PECAM1,18,0.07659574468085106,0.003912724930730017,0.4484732824427481,0.05876125110239761,0.004619616575062134,0.15934509109598183,-0.11426719386548256,0.30898953490094394,0.09222967361318671,0.10744782512004913
TGFA,18,0.07659574468085106,0.0003002874671697173,0.43278084714548803,0.06708201564383393,0.004179682685042203,0.15934509109598183,-0.2831146147443501,0.4821573905723991,-0.013896250851861774,0.07864435614161358
PDGFD,19,0.08085106382978724,0.0004671366361183758,0.4079861111111111,0.055276666146960536,0.004384901484364116,0.21597979214816815,-0.2753159878789876,0.23646998436768363,0.03560899366262322,0.06117972588817332
VEGFC,18,0.07659574468085106,0.00038771936655976894,0.42190305206463197,0.06235071845942169,0.004174812108553334,0.15934509109598183,-0.27902799708979803,0.38369184886778634,-0.015071187460031638,0.059737914892695074
VIM,13,0.055319148936170216,0.01434415436630609,0.4527938342967245,0.04808270658159093,0.003994363363665837,-0.12382841416494977,0.373303864192647,0.08675266626326256,-0.05860111389710541,0.05561633156366075
MTOR,17,0.0723404255319149,0.00026965496506707967,0.4563106796116505,0.0662194733830898,0.004186997443694578,0.10271039004379551,-0.28454639564776246,0.46420656490304457,-0.012131700445920492,0.055227010494812635
RELA,17,0.0723404255319149,0.0061927232540345935,0.4501915708812261,0.04375052512873663,0.004670816957403377,0.10271039004379551,-0.007698750707243179,-0.0034066657109277847,0.10458082007449279,0.05425877971123064
MCL1,17,0.0723404255319149,0.0009893654553729037,0.4625984251968504,0.060439373072059724,0.004425972027554975,0.10271039004379551,-0.25090671017405564,0.34391382359994666,0.04551650354828849,0.051108024401461546
NF2,11,0.04680851063829787,0.020754146075966366,0.45542635658914726,0.03817162255322596,0.003942466517055418,-0.23709781626932241,0.6729105920456936,-0.11951217394759965,-0.07112026949819358,0.0471169236280019
